81282	1	6.291	5.65	6.00089908256881	0.122174430930635	0	0	0	0	0	0	0	0	37.9402112826652	0	0	0	0	18.6579771022497	0	0	0
93663	2	9.252	5.942	7.65310091743119	0.52873192018742	0	0	0	8.0073670679837	4.919238460724	0	0	48.8824709155306	0	0	0	11.0578535682371	7.314358654891	0	10.4966232157156	0	12.3915220175083
338599	3	6.732	5.658	6.07477064220183	0.151724142529907	10.7449359974161	8.17321338057942	0	0	0	0	0	5.15706663979755	0	0	3.87619808799791	4.2957297590991	0	0	4.02328831862524	0	4.9345888667582
2207	5	11.15	6.587	8.26840366972477	0.859121882864148	5.41884822679413	4.17093941298118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55187	6	6.714333	5.923667	6.30590211009174	0.16179720494652	0	2.34034318248425	3.22718963676548	0	2.78645358963854	3.91046140380697	3.29988869017794	3.77834263865388	3.29988869017794	0	5.75865254223278	15.2787011085689	0	0	9.90633778042407	3.77834263865388	3.55802248857807
221908	7	9.882	7.859	8.70500917431193	0.364017360580428	0	0	0	0	0	0	0	0	5.29026510623275	0	0	0	0	5.90830533246217	0	0	0
374666	8	9.0356	7.2422	7.93528256880734	0.329690400461256	0	0	0	0	0	0	5.84888196745463	0	0	0	0	0	0	0	0	0	0
79585	10	8.918	6.341	7.67348623853211	0.449153619985307	4.61041463227577	3.36941897737796	0	0	0	0	0	0	0	0	12.7137036232265	0	0	10.8330510491574	0	0	0
50512	11	10.198	5.918	7.94601834862385	0.991892663152504	5.01438190645537	8.33904694564556	4.67913009339216	7.31421988742342	9.28037980755041	5.37014132460742	4.75293298940021	5.23691512705745	0	0	39.1376482725365	9.58002372623171	6.62137802071455	5.37014132460742	20.3756135764799	5.23691512705745	5.01438190645537
10988	12	12.07	10.098	10.7968990825688	0.364304078955472	0	4.63811498359384	5.55207445664636	0	5.10097743192365	6.24444455030589	5.6260714163974	0	5.6260714163974	0	4.82550114154863	5.24724786902997	0	0	10.9012370319607	6.11102417010562	0
84128	13	10.912	8.676	9.59370642201835	0.409618528560241	10.7449359974161	8.17321338057942	0	0	0	0	4.67322308436727	5.15706663979755	0	0	3.87619808799791	4.2957297590991	0	0	8.85392208185814	5.15706663979755	4.9345888667582
60343	14	10.976	8.938	10.2242935779817	0.417276271896696	0	4.45673637562072	0	0	0	0	26.7385861026945	0	0	0	0	0	0	0	0	5.9288968715674	0
284802	15	11.096	7.344	8.61308256880734	0.585664961238906	0	0	0	0	0	0	0	0	5.1570666397975	0	0	0	0	5.77494044459431	0	0	0
3150	16	12.654	10.3205	11.270119266055	0.487174373200356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4112	17	6.321333	5.718333	5.93092664220184	0.0937291196113609	10.1901743140582	12.3155622891727	0	0	0	0	4.40629006103239	0	0	0	0	0	0	0	0	10.6635220621863	0
5081	18	9.672	7.516	8.1725871559633	0.422131149776087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	19	8.604	7.4685	8.05833486238532	0.242739468008225	4.41074226069789	7.09848300915522	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1348697462986	0
79400	20	6.267	5.625	5.88937614678899	0.132637824125394	9.17119214760168	10.7579283395779	3.83759668413104	0	7.54697544333327	4.52550692107154	8.62403147064664	4.39272414300949	3.91095700138399	0	11.3345637660296	17.8445966991866	0	4.52550692107154	16.6681418001927	9.64372597307188	9.17119214760168
84303	21	8.456	6.065	7.3053119266055	0.41486157212148	0	0	0	6.80339426365746	8.2289292414183	0	0	4.7276431149805	0	0	0	8.52768601398622	6.11077450194952	0	7.96956160586559	0	9.85669342348526
441241	22	8.083	5.915	6.44080733944954	0.27150364833045	5.55212989352383	9.47807460318982	5.21632362028325	0	4.76567027464429	20.4954237118849	5.29026510623275	0	0	0	9.85917201708688	4.91177435529791	0	0	10.1610022156143	5.77494044459427	0
103910	23	14.08	11.495	12.5877706422018	0.505550463338717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51116	24	9.353	6.3	8.3704495412844	0.419291498669207	4.9345888667582	8.17321338057942	4.59944789012891	0	4.15012409899128	5.29026510623271	4.67322308436727	0	4.67322308436727	0	8.55297953548133	4.2957297590991	0	5.29026510623271	4.02328831862524	5.15706663979755	0
132299	25	12.3485	8.0905	10.4688348623853	0.876015199573884	0	0	0	0	0	28.2148089799544	0	0	0	0	0	0	0	0	4.50547039478993	0	0
56704	26	8.17	5.865	6.80369724770642	0.500633016042304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
