324	889	6.457	5.676	6.06359633027523	0.150517325154261	1.94117647058824	1.24916783957246e-171	1.11688080393042e-11	1.8118669682911e-05	3.11333433425101e-05	1.2763448194189e-05	3.06562410510405e-07	5.06416308669984e-08	2.57507171206338e-09	7.12994756256237e-05	3.65422232028845e-05	5.95220774896389e-07	0.000220502804249849	0.105614336654977	0.000360050035856389	1.42473852177683e-19	0.0259027324011741	0.0227013209267795
3659	3858	11.934	7.461	9.73464220183486	0.752917246484875	2	1.11688080393042e-11	3.25913761549721e-104	6.43207011854985e-19	5.3164339758712e-06	7.04306938209041e-05	2.80124709779188e-08	0.000196659094974894	0.0002700749104909	1.29848289776118e-07	6.24682133836672e-06	0.00066839285953862	3.83510059085327e-05	0.0604792340384388	6.13507134683516e-10	0.00013027071780073	1	1
1316	806	10.798	6.900333	9.23268194495413	0.57854928672664	2	1.8118669682911e-05	6.43207011854987e-19	1.70689775171154e-55	5.51891388242723e-07	7.44166131411636e-06	0.000112179492429968	2.10444977493687e-05	3.46184033324284e-07	4.678324182919e-06	0.000139163620135927	0.000153732771923411	0.000457629533454578	0.0297807001567162	2.29977660135276e-08	0.00102983183227035	1	1
4595	9027	7.574667	6.462	6.91317433027523	0.189061387080584	2.11764705882353	3.113334334251e-05	5.3164339758712e-06	5.51891388242723e-07	1.70134598060861e-64	0.00097064156959147	0.0188206410368785	0.0634239942346301	0.00236961320347971	0.000341771316128935	0.000197912407010932	0.0219246027446481	2.71643998127528e-10	0.0352679268627816	0.103251507758419	0.0554598703542591	1	1
3845	7607	7.431	6.47	6.9891880733945	0.164611534700455	1.82352941176471	1.2763448194189e-05	7.04306938209042e-05	7.44166131411637e-06	0.000970641569591469	1.57155603826259e-133	1.08066121547261e-05	1.97882621578992e-12	3.02641524681966e-10	7.7473869411687e-07	0.00107681885147365	1.75237778674907e-05	0.0034830861524304	0.00311122005053285	1.29348727844859e-10	0.000308939121571183	0.000161673443734201	0.000121443682877035
843	16300	7.014	6.015	6.26827064220184	0.151705055155618	2	3.06562410510404e-07	2.80124709779187e-08	0.000112179492429968	0.0188206410368781	1.08066121547261e-05	1.61180145531343e-61	3.05146258842786e-05	4.20890136505157e-05	0.00028935396643899	0.000177197469714084	1.10093640938802e-06	0.0353761274908658	0.0334422065863331	2.89755712480718e-06	0.0013080019705978	1	1
5290	8459	7.054	5.983	6.61320642201835	0.200499540627177	1.76470588235294	5.06416308669984e-08	0.000196659094974895	2.10444977493688e-05	0.06342399423463	1.97882621578991e-12	3.05146258842786e-05	4.89462776186512e-179	3.15775770840422e-14	2.27351318234561e-14	0.00212689246277535	4.93709558950788e-05	0.000255473460076663	0.110684763513934	0.000435562226401762	1.13695031572835e-06	0.000321885967891973	0.023843723945118
2064	608	8.291667	6.571667	7.35367581651376	0.293656284148857	1.88235294117647	2.57507171206337e-09	0.0002700749104909	3.46184033324285e-07	0.00236961320347971	3.02641524681967e-10	4.20890136505158e-05	3.15775770840423e-14	4.4276276773496e-196	7.54588846625125e-31	0.00262640591077339	1.37893150894922e-08	0.00035054112072786	1	1.30966850395581e-07	1.94351198578115e-06	0.0302343327451374	0.0265048805636313
2263	10911	9.198	5.646	6.06671559633028	0.334118245085399	1.82352941176471	7.12994756256238e-05	1.29848289776118e-07	4.678324182919e-06	0.000341771316128935	7.7473869411687e-07	0.00028935396643899	2.27351318234562e-14	7.54588846625128e-31	0	1.21740655367357e-05	1.49533315549465e-05	6.14386591433184e-06	0.00194797481648053	8.89033428901757e-07	2.66966500561784e-06	0.00144899389259537	0.0501768063902581
6741	8695	8.654	7.1585	7.7174128440367	0.255732217114974	2	3.65422232028845e-05	6.24682133836672e-06	0.000139163620135927	0.000197912407010933	0.00107681885147365	0.000177197469714084	0.00212689246277535	0.00262640591077339	1.21740655367357e-05	1.89048945009012e-67	0.0230657541054102	0.000720947026613854	0.0370902997994262	0.10838318700176	2.79801609787462e-05	1	1
5654	11926	12.363	7.766	10.2757798165138	1.02352174665962	2.23529411764706	5.95220774896389e-07	0.00066839285953862	0.000153732771923411	0.0219246027446478	1.75237778674907e-05	1.10093640938802e-06	4.93709558950788e-05	1.37893150894922e-08	1.49533315549465e-05	0.02306575410541	2.20581611578465e-70	0.0411526232424858	1	1.04734436323228e-07	3.92370779683864e-09	7.61229559345586e-08	2.70739992532217e-05
4292	5095	8.805	5.892	7.69330275229358	0.458590321984972	2	0.000220502804249849	3.83510059085327e-05	0.000457629533454577	2.71643998127529e-10	0.0034830861524304	0.0353761274908656	0.000255473460076662	0.00035054112072786	6.14386591433184e-06	0.000720947026613853	0.0411526232424863	2.4004534062583e-112	0.00209160678544923	0.186643658634838	0.102515430853585	0.0158757477718644	1
1571	7534	9.16	5.852	6.5527247706422	0.495509779990183	2.11764705882353	0.105614336654976	0.060479234038439	0.0297807001567163	0.0352679268627815	0.00311122005053285	0.0334422065863338	0.110684763513935	1	0.00194797481648053	0.037090299799426	1	0.00209160678544923	6.16128323196573e-107	1	0.0971012086088711	1	1
3553	4561	11.421	5.876	7.72005504587156	1.19370209102903	2.17647058823529	0.000360050035856389	6.13507134683515e-10	2.29977660135276e-08	0.103251507758419	1.29348727844859e-10	2.89755712480718e-06	0.000435562226401761	1.30966850395581e-07	8.89033428901757e-07	0.10838318700176	1.04734436323228e-07	0.186643658634838	1	6.09312642670811e-275	0.000255717096173023	0.000886053079325765	0.0393422326506371
999	14703	12.915	6.139	10.324752293578	1.6167417803625	1.94117647058824	1.42473852177683e-19	0.00013027071780073	0.00102983183227035	0.0554598703542584	0.000308939121571183	0.0013080019705978	1.13695031572835e-06	1.94351198578115e-06	2.66966500561784e-06	2.79801609787461e-05	3.92370779683865e-09	0.102515430853584	0.0971012086088704	0.000255717096173024	3.88766353208114e-159	1.40993479710421e-06	0.000183366133565688
8000	14626	13.642	5.765	8.91705504587156	2.14822808049583	2.76470588235294	0.025902732401174	1	1	1	0.000161673443734201	1	0.000321885967891972	0.0302343327451379	0.00144899389259537	1	7.61229559345585e-08	0.0158757477718642	1	0.000886053079325765	1.40993479710421e-06	3.63532171575865e-30	3.61856245545591e-06
4588	13998	8.71275	6.036	6.55821330275229	0.506462146708172	2.58823529411765	0.0227013209267795	1	1	1	0.000121443682877035	1	0.0238437239451184	0.0265048805636316	0.0501768063902582	1	2.70739992532218e-05	1	1	0.0393422326506372	0.000183366133565688	3.61856245545591e-06	8.18447242781611e-27
